encoded_method,path_depth,url_length,query_param_count,query_string_length,payload_length,payload_entropy,special_char_count,header_count,auth_header_present,status_code,response_size,feature_vector,sensitive_fields_leaked,label
2,3,36,0,0,52,4.1903,14,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1903, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0508,14,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0508, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.1903,14,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1903, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0508,14,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0508, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.1328,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.1328, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.0027,16,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.0027, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.1328,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.1328, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.0027,16,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.0027, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.1328,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.1328, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.0027,16,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.0027, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.1328,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.1328, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.0027,16,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.0027, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.1328,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.1328, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.0027,16,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.0027, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.1328,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.1328, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.0027,16,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.0027, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,57,4.1938,16,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.1938, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,54,4.032,16,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.032, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,57,4.1938,16,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.1938, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,54,4.032,16,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.032, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.1359,16,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.1359, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,3.9954,16,7,0,200,57,"[2, 3, 36, 0, 0, 51, 3.9954, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.1359,16,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.1359, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,3.9954,16,7,0,400,64,"[2, 3, 39, 0, 0, 51, 3.9954, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.1499,16,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.1499, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.0347,16,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.0347, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.1499,16,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.1499, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.0347,16,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.0347, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,58,4.2257,16,7,0,200,57,"[2, 3, 36, 0, 0, 58, 4.2257, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,55,4.1035,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.1035, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,58,4.2257,16,7,0,400,64,"[2, 3, 39, 0, 0, 58, 4.2257, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,55,4.1035,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.1035, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.1351,16,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.1351, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.0488,16,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.0488, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.1351,16,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.1351, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.0488,16,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.0488, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.1351,16,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.1351, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.0488,16,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.0488, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.1351,16,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.1351, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.0488,16,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.0488, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,58,4.2626,16,7,0,200,57,"[2, 3, 36, 0, 0, 58, 4.2626, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,55,4.1788,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.1788, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,58,4.2626,16,7,0,400,64,"[2, 3, 39, 0, 0, 58, 4.2626, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,55,4.1788,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.1788, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,58,4.2908,16,7,0,200,57,"[2, 3, 36, 0, 0, 58, 4.2908, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,55,4.158,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.158, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,58,4.2908,16,7,0,400,64,"[2, 3, 39, 0, 0, 58, 4.2908, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,55,4.158,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.158, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,59,4.3099,16,7,0,200,57,"[2, 3, 36, 0, 0, 59, 4.3099, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,56,4.1708,16,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.1708, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,59,4.3099,16,7,0,400,64,"[2, 3, 39, 0, 0, 59, 4.3099, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,56,4.1708,16,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.1708, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.2671,16,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.2671, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.1593,16,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1593, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.2671,16,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.2671, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.1593,16,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1593, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1455,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1455, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9885,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9885, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1455,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1455, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9885,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9885, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,60,4.2295,16,7,0,200,57,"[2, 3, 36, 0, 0, 60, 4.2295, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,57,4.05,16,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.05, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,60,4.2295,16,7,0,400,64,"[2, 3, 39, 0, 0, 60, 4.2295, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,57,4.05,16,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.05, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1847,14,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1847, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0616,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0616, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1847,14,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1847, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0616,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0616, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1105,14,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1105, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9511,14,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9511, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1105,14,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1105, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9511,14,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9511, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.0561,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0561, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.9282,14,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.9282, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.0561,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0561, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.9282,14,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.9282, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.1366,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.1366, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,3.9571,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 3.9571, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.1366,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.1366, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,3.9571,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 3.9571, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1455,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1455, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9885,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9885, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1455,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1455, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9885,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9885, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,60,4.2295,16,7,0,200,57,"[2, 3, 36, 0, 0, 60, 4.2295, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,57,4.05,16,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.05, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,60,4.2295,16,7,0,400,64,"[2, 3, 39, 0, 0, 60, 4.2295, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,57,4.05,16,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.05, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1847,14,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1847, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0616,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0616, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1847,14,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1847, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0616,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0616, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1105,14,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1105, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9511,14,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9511, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1105,14,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1105, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9511,14,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9511, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.2091,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.2091, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0876,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0876, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.2091,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.2091, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0876,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0876, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1369,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1369, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9794,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9794, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1369,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1369, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9794,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9794, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,60,4.2563,17,7,0,200,57,"[2, 3, 36, 0, 0, 60, 4.2563, 17, 7, 0, 200, 57]",[],1
2,3,36,0,0,57,4.0782,17,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.0782, 17, 7, 0, 200, 57]",[],1
2,3,39,0,0,60,4.2563,17,7,0,400,64,"[2, 3, 39, 0, 0, 60, 4.2563, 17, 7, 0, 400, 64]",[],1
2,3,39,0,0,57,4.0782,17,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.0782, 17, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.3037,16,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.3037, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.1887,16,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1887, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.3037,16,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.3037, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.1887,16,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1887, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.2385,16,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2385, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0892,16,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0892, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.2385,16,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2385, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0892,16,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0892, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,61,4.34,18,7,0,200,57,"[2, 3, 36, 0, 0, 61, 4.34, 18, 7, 0, 200, 57]",[],1
2,3,36,0,0,58,4.168,18,7,0,200,57,"[2, 3, 36, 0, 0, 58, 4.168, 18, 7, 0, 200, 57]",[],1
2,3,39,0,0,61,4.34,18,7,0,400,64,"[2, 3, 39, 0, 0, 61, 4.34, 18, 7, 0, 400, 64]",[],1
2,3,39,0,0,58,4.168,18,7,0,400,64,"[2, 3, 39, 0, 0, 58, 4.168, 18, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1847,14,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1847, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0616,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0616, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1847,14,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1847, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0616,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0616, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2029,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2029, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0817,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0817, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2029,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2029, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0817,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0817, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.169,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.169, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,3.9195,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 3.9195, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.169,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.169, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,3.9195,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 3.9195, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,64,4.5151,18,7,0,200,57,"[2, 3, 36, 0, 0, 64, 4.5151, 18, 7, 0, 200, 57]",[],1
2,3,36,0,0,61,4.4755,18,7,0,200,57,"[2, 3, 36, 0, 0, 61, 4.4755, 18, 7, 0, 200, 57]",[],1
2,3,39,0,0,64,4.5151,18,7,0,400,64,"[2, 3, 39, 0, 0, 64, 4.5151, 18, 7, 0, 400, 64]",[],1
2,3,39,0,0,61,4.4755,18,7,0,400,64,"[2, 3, 39, 0, 0, 61, 4.4755, 18, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1455,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1455, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9885,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9885, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1455,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1455, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9885,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9885, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,60,4.2295,16,7,0,200,57,"[2, 3, 36, 0, 0, 60, 4.2295, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,57,4.05,16,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.05, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,60,4.2295,16,7,0,400,64,"[2, 3, 39, 0, 0, 60, 4.2295, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,57,4.05,16,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.05, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2029,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2029, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0817,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0817, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2029,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2029, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0817,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0817, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1369,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1369, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9794,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9794, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1369,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1369, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9794,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9794, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.2385,16,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2385, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0892,16,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0892, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.2385,16,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2385, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0892,16,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0892, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,60,4.2985,16,7,0,200,57,"[2, 3, 36, 0, 0, 60, 4.2985, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,57,4.1226,16,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.1226, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,60,4.2985,16,7,0,400,64,"[2, 3, 39, 0, 0, 60, 4.2985, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,57,4.1226,16,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.1226, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,73,4.6002,20,7,0,200,57,"[2, 3, 36, 0, 0, 73, 4.6002, 20, 7, 0, 200, 57]",[],1
2,3,36,0,0,70,4.5381,20,7,0,200,57,"[2, 3, 36, 0, 0, 70, 4.5381, 20, 7, 0, 200, 57]",[],1
2,3,39,0,0,73,4.6002,20,7,0,400,64,"[2, 3, 39, 0, 0, 73, 4.6002, 20, 7, 0, 400, 64]",[],1
2,3,39,0,0,70,4.5381,20,7,0,400,64,"[2, 3, 39, 0, 0, 70, 4.5381, 20, 7, 0, 400, 64]",[],1
2,3,36,0,0,64,4.4644,18,7,0,200,57,"[2, 3, 36, 0, 0, 64, 4.4644, 18, 7, 0, 200, 57]",[],1
2,3,36,0,0,61,4.4303,18,7,0,200,57,"[2, 3, 36, 0, 0, 61, 4.4303, 18, 7, 0, 200, 57]",[],1
2,3,39,0,0,64,4.4644,18,7,0,400,64,"[2, 3, 39, 0, 0, 64, 4.4644, 18, 7, 0, 400, 64]",[],1
2,3,39,0,0,61,4.4303,18,7,0,400,64,"[2, 3, 39, 0, 0, 61, 4.4303, 18, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1033,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1033, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.945,14,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.945, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1033,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1033, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.945,14,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.945, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,92,4.5215,25,7,0,200,57,"[2, 3, 36, 0, 0, 92, 4.5215, 25, 7, 0, 200, 57]",[],1
2,3,36,0,0,89,4.4147,25,7,0,200,57,"[2, 3, 36, 0, 0, 89, 4.4147, 25, 7, 0, 200, 57]",[],1
2,3,39,0,0,92,4.5215,25,7,0,400,64,"[2, 3, 39, 0, 0, 92, 4.5215, 25, 7, 0, 400, 64]",[],1
2,3,39,0,0,89,4.4147,25,7,0,400,64,"[2, 3, 39, 0, 0, 89, 4.4147, 25, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1471,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1471, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.9858,14,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.9858, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1471,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1471, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.9858,14,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.9858, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,61,4.34,16,7,0,200,57,"[2, 3, 36, 0, 0, 61, 4.34, 16, 7, 0, 200, 57]",[],1
2,3,36,0,0,58,4.168,16,7,0,200,57,"[2, 3, 36, 0, 0, 58, 4.168, 16, 7, 0, 200, 57]",[],1
2,3,39,0,0,61,4.34,16,7,0,400,64,"[2, 3, 39, 0, 0, 61, 4.34, 16, 7, 0, 400, 64]",[],1
2,3,39,0,0,58,4.168,16,7,0,400,64,"[2, 3, 39, 0, 0, 58, 4.168, 16, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1474,14,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1474, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9647,14,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9647, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1474,14,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1474, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9647,14,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9647, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.1354,14,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1354, 14, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,3.9538,14,7,0,200,57,"[2, 3, 36, 0, 0, 49, 3.9538, 14, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.1354,14,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1354, 14, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,3.9538,14,7,0,400,64,"[2, 3, 39, 0, 0, 49, 3.9538, 14, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.2848,17,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2848, 17, 7, 0, 200, 57]",[],1
